MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
367060190,2016-01-01T01:57:03,21.31026,-157.86925,0.1,183.6,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367008740,2016-01-01T01:22:23,21.30986,-157.87063,0.1,-133.9,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367309860,2016-01-01T01:57:25,21.30999,-157.87016,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367130000,2016-01-01T01:36:43,21.31475,-157.87767,0.0,-86.3,26.0,PACIFIC COLLECTOR,IMO7738474,KVWA,1018,moored,119.84,16.46,5.2,99
367060190,2016-01-01T01:58:12,21.31025,-157.86926,0.0,-163.5,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
303849000,2016-01-01T01:37:09,21.35287,-157.95150,0.0,61.9,32.0,HENRY J KAISER,IMO8302416,NHJK,1024,moored,193.3,30,,70
367060190,2016-01-01T02:00:40,21.31026,-157.86926,0.1,194.9,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367007920,2016-01-01T01:40:53,21.30965,-157.87148,0.1,-164.0,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367060190,2016-01-01T02:05:12,21.31028,-157.86925,0.0,134.0,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367007920,2016-01-01T01:46:54,21.30964,-157.87149,0.0,-152.3,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367309860,2016-01-01T02:05:15,21.31000,-157.87016,0.0,0.0,305.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367008740,2016-01-01T01:49:35,21.30989,-157.87061,0.0,-155.4,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367060190,2016-01-01T02:06:22,21.31028,-157.86925,0.1,177.1,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367130000,2016-01-01T00:00:43,21.31473,-157.87764,0.0,-86.3,26.0,PACIFIC COLLECTOR,IMO7738474,KVWA,1018,moored,119.84,16.46,5.2,99
367060190,2016-01-01T02:14:21,21.31028,-157.86924,0.1,-66.3,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367309860,2016-01-01T02:14:25,21.30999,-157.87016,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367007920,2016-01-01T00:01:50,21.30958,-157.87155,0.1,-75.2,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367309860,2016-01-01T02:19:05,21.30999,-157.87016,0.0,0.0,305.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367008740,2016-01-01T00:04:33,21.30982,-157.87069,0.1,-59.8,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
303849000,2016-01-01T00:16:11,21.35287,-157.95156,0.0,-143.0,32.0,HENRY J KAISER,IMO8302416,NHJK,1024,moored,193.3,30,,70
367007920,2016-01-01T00:19:52,21.30960,-157.87155,0.1,-51.7,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367007920,2016-01-01T00:46:52,21.30963,-157.87156,0.1,-80.6,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367008740,2016-01-01T00:49:34,21.30985,-157.87070,0.0,-50.7,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367008740,2016-01-01T00:55:34,21.30986,-157.87070,0.1,-61.9,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367007920,2016-01-01T01:01:52,21.30963,-157.87152,0.1,-85.7,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367008740,2016-01-01T01:04:34,21.30987,-157.87067,0.0,-90.4,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367130000,2016-01-01T01:09:43,21.31476,-157.87765,0.0,-86.3,26.0,PACIFIC COLLECTOR,IMO7738474,KVWA,1018,moored,119.84,16.46,5.2,99
367008740,2016-01-01T01:19:35,21.30987,-157.87064,0.0,-117.6,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
303849000,2016-01-01T01:40:09,21.35287,-157.95154,0.0,61.9,32.0,HENRY J KAISER,IMO8302416,NHJK,1024,moored,193.3,30,,70
367130000,2016-01-01T01:45:43,21.31474,-157.87760,0.0,-86.3,26.0,PACIFIC COLLECTOR,IMO7738474,KVWA,1018,moored,119.84,16.46,5.2,99
367007920,2016-01-01T01:52:54,21.30966,-157.87147,0.1,-169.3,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367007920,2016-01-01T00:04:50,21.30959,-157.87155,0.1,-75.4,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367130000,2016-01-01T00:06:43,21.31473,-157.87766,0.0,-86.3,26.0,PACIFIC COLLECTOR,IMO7738474,KVWA,1018,moored,119.84,16.46,5.2,99
367008740,2016-01-01T00:07:33,21.30981,-157.87067,0.0,-64.7,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367007920,2016-01-01T00:16:52,21.30959,-157.87156,0.0,-66.3,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367130000,2016-01-01T00:21:43,21.31475,-157.87766,0.0,-86.3,26.0,PACIFIC COLLECTOR,IMO7738474,KVWA,1018,moored,119.84,16.46,5.2,99
367008740,2016-01-01T00:31:33,21.30984,-157.87071,0.0,-71.2,511.0,MIKI HANA,IMO7031163,WTW9252,1025,moored,33.53,9.3,3.9,32
367007920,2016-01-01T00:31:51,21.30959,-157.87154,0.1,0.2,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
303849000,2016-01-01T00:43:11,21.35292,-157.95153,0.0,61.9,32.0,HENRY J KAISER,IMO8302416,NHJK,1024,moored,193.3,30,,70
367007920,2016-01-01T00:43:53,21.30959,-157.87154,0.1,-94.5,511.0,SALISHAN,IMO7398573,WUT4384,1025,moored,35.03,9.73,4.4,32
367148660,2016-01-01T01:23:25,20.89486,-156.46720,0.1,176.0,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367085340,2016-01-01T01:23:30,56.50381,-156.86446,6.8,-174.6,511.0,GUARDIAN,IMO8852629,WDC8335,1001,under way using engine,26.73,9.14,,30
367148660,2016-01-01T01:29:25,20.89488,-156.46723,0.1,-195.6,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367579350,2016-01-01T01:33:07,21.30983,-157.86846,0.0,73.6,159.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367309910,2016-01-01T01:47:26,21.31057,-157.86555,0.0,180.5,252.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367579350,2016-01-01T01:48:07,21.30988,-157.86847,0.1,73.6,159.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367085340,2016-01-01T01:52:12,56.47242,-156.95536,7.3,-178.8,511.0,GUARDIAN,IMO8852629,WDC8335,1001,under way using engine,26.73,9.14,,30
367579350,2016-01-01T01:54:07,21.30988,-157.86849,0.1,73.6,159.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367309910,2016-01-01T00:09:24,21.31054,-157.86556,0.0,67.3,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T00:12:37,21.31054,-157.86557,0.0,56.8,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T00:19:15,21.31053,-157.86557,0.0,103.8,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T00:22:35,21.31053,-157.86557,0.0,82.3,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367148660,2016-01-01T00:23:26,20.89482,-156.46730,0.1,128.0,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367309910,2016-01-01T00:24:44,21.31052,-157.86557,0.0,-147.4,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367148660,2016-01-01T00:26:26,20.89482,-156.46730,0.0,-127.6,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367309910,2016-01-01T00:30:25,21.31052,-157.86557,0.0,99.7,252.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367579350,2016-01-01T00:36:06,21.30987,-157.86851,0.1,73.6,160.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367085340,2016-01-01T00:37:40,56.56007,-156.74189,7.1,-179.5,511.0,GUARDIAN,IMO8852629,WDC8335,1001,under way using engine,26.73,9.14,,30
367309910,2016-01-01T00:39:06,21.31053,-157.86555,0.0,42.8,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367085340,2016-01-01T00:46:40,56.54781,-156.76432,5.8,-166.2,511.0,GUARDIAN,IMO8852629,WDC8335,1001,under way using engine,26.73,9.14,,30
367309910,2016-01-01T00:46:55,21.31055,-157.86557,0.0,101.8,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T00:51:26,21.31055,-157.86558,0.0,169.7,250.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367579350,2016-01-01T00:54:06,21.30987,-157.86850,0.1,73.6,160.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367309910,2016-01-01T01:04:45,21.31054,-157.86557,0.0,-70.8,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T01:06:56,21.31055,-157.86557,0.0,-133.1,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367579350,2016-01-01T01:12:05,21.30985,-157.86848,0.0,73.6,160.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367055260,2016-01-01T00:06:12,21.30934,-157.87125,0.1,111.6,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:48:13,21.30940,-157.87127,0.0,45.3,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:51:15,21.30938,-157.87126,0.0,40.8,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:27:15,21.30934,-157.87123,0.0,92.8,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:45:14,21.30938,-157.87121,0.1,39.1,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:15:16,21.30936,-157.87119,0.0,-110.1,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:21:15,21.30938,-157.87123,0.0,-90.1,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:27:14,21.30938,-157.87119,0.1,-98.9,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:33:16,21.30937,-157.87121,0.1,-152.7,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:42:15,21.30943,-157.87120,0.0,-191.5,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:03:13,21.30939,-157.87125,0.1,102.8,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:21:15,21.30935,-157.87125,0.1,114.4,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:39:13,21.30935,-157.87125,0.0,82.7,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:57:15,21.30939,-157.87124,0.0,58.7,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:00:15,21.30938,-157.87124,0.0,22.0,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:03:14,21.30940,-157.87121,0.1,4.0,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:09:15,21.30937,-157.87124,0.0,-83.4,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:09:14,21.30934,-157.87123,0.1,120.0,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:06:15,21.30938,-157.87122,0.0,-66.3,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:12:14,21.30937,-157.87122,0.0,-107.4,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:24:15,21.30939,-157.87124,0.1,-89.5,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:36:15,21.30939,-157.87119,0.1,-172.9,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:54:16,21.30939,-157.87122,0.1,196.4,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:17:51,21.30934,-157.87124,0.0,118.3,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:24:14,21.30934,-157.87125,0.0,90.2,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:36:14,21.30934,-157.87126,0.0,102.8,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:54:15,21.30938,-157.87125,0.0,38.0,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:39:15,21.30941,-157.87121,0.1,-172.7,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T01:48:16,21.30944,-157.87127,0.1,-192.0,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T02:00:17,21.30941,-157.87122,0.1,204.5,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:00:13,21.30941,-157.87127,0.0,88.3,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:12:14,21.30932,-157.87123,0.0,121.2,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:15:14,21.30935,-157.87124,0.0,125.7,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367055260,2016-01-01T00:30:14,21.30935,-157.87124,0.1,96.7,511.0,HENRY SR,IMO7128679,WTW9260,1025,moored,31.93,9.76,4.8,0
367309910,2016-01-01T01:22:45,21.31056,-157.86555,0.0,-174.5,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T01:31:46,21.31057,-157.86554,0.0,-194.4,252.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367579350,2016-01-01T01:36:07,21.30983,-157.86847,0.1,73.6,159.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367309910,2016-01-01T01:44:14,21.31057,-157.86555,0.0,184.6,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367579350,2016-01-01T01:45:07,21.30987,-157.86850,0.1,73.6,159.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367309910,2016-01-01T00:04:46,21.31055,-157.86556,0.0,189.9,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367148660,2016-01-01T00:05:26,20.89484,-156.46727,0.0,-200.6,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367085340,2016-01-01T00:05:31,56.60247,-156.66026,7.0,-172.9,511.0,GUARDIAN,IMO8852629,WDC8335,1001,under way using engine,26.73,9.14,,30
367309910,2016-01-01T00:14:56,21.31054,-157.86557,0.0,171.6,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367148660,2016-01-01T00:20:26,20.89484,-156.46728,0.1,-183.6,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367579350,2016-01-01T00:24:05,21.30986,-157.86852,0.0,73.6,160.0,OCEAN PATHFINDER,IMO7028996,WDG8613,1025,moored,41.64,11.28,5.2,32
367309910,2016-01-01T00:25:55,21.31052,-157.86557,0.0,128.1,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367148660,2016-01-01T00:29:26,20.89487,-156.46732,0.1,-166.6,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367148660,2016-01-01T00:32:26,20.89486,-156.46729,0.1,137.0,511.0,MANUOKEKAI,IMO7722061,WTF6032,1025,moored,38.41,10.37,4.2,32
367085340,2016-01-01T00:40:01,56.55674,-156.74780,7.5,-182.7,511.0,GUARDIAN,IMO8852629,WDC8335,1001,under way using engine,26.73,9.14,,30
367309910,2016-01-01T00:48:05,21.31055,-157.86557,0.0,58.6,251.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367309910,2016-01-01T00:49:16,21.31055,-157.86557,0.0,103.9,252.0,NUNUI,IMO7723625,WDD9325,1025,under way using engine,56.39,12.2,3.7,
367133450,2016-01-01T00:09:27,21.30974,-157.86867,0.1,78.0,168.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:15:27,21.30976,-157.86868,0.1,-191.6,166.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:57:29,21.30979,-157.86869,0.0,-158.6,176.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:09:29,21.30982,-157.86864,0.1,29.0,171.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:18:27,21.30973,-157.86870,0.1,61.0,174.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:51:29,21.30980,-157.86873,0.0,-111.6,174.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:36:27,21.30983,-157.86862,0.1,-169.6,167.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:54:28,21.30982,-157.86868,0.0,-150.6,166.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:33:27,21.30983,-157.86862,0.0,-63.6,165.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:57:29,21.30988,-157.86866,0.0,-100.6,168.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:36:28,21.30978,-157.86868,0.1,-183.6,168.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:06:28,21.30983,-157.86865,0.1,66.0,168.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:24:28,21.30982,-157.86866,0.0,56.0,167.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:54:28,21.30989,-157.86865,0.1,22.0,168.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T02:00:27,21.30987,-157.86863,0.0,190.0,170.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:12:28,21.30977,-157.86867,0.0,204.0,167.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:30:29,21.30976,-157.86866,0.1,-113.6,173.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:33:29,21.30976,-157.86867,0.1,70.0,174.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T00:45:27,21.30979,-157.86866,0.0,-54.6,176.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:21:27,21.30980,-157.86867,0.0,52.0,167.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T01:39:27,21.30984,-157.86863,0.0,171.0,167.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
367133450,2016-01-01T02:03:28,21.30986,-157.86864,0.1,71.0,169.0,MOANA HOLO,IMO7626205,WTT3607,1025,moored,38.41,10.37,4.2,32
